"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"14",14,1.2157465,0.675,1.6830127,0.388020727022132,1.6572567820549,0.285773486595215,1.63174778223038,0.294449334445324,1.47134110331535,0.20563326406409,1.46515011787415,0.41814692061305,1.46115392446518,0.29746439288416,1.44072502851486,364.180482359014,1300.45234375,-353.211280534699,81.2824340820312,-717.391762893713,0.747403537872378,1.092e+10,3024.3
"15",15,1.2157465,0.675,1.8309475,0.38978332912218,1.62381574511528,0.263622969281249,1.60587683320045,0.281661985257345,1.43796533346176,0.184807024757342,1.43072545528412,0.503540743719632,2.0340096950531,0.240275283640293,2.01527178287506,360.100352151985,608.45078125,-363.604839768629,1027.88818359375,-723.705191920614,0.704541237340356,1.1068e+10,2941.8
"16",16,1.2157465,0.83377132,0.8169873,0.924215289667628,4.2970997095108,0.869470010007378,4.21680241823196,0.719993762120383,4.17821198701859,0.662433328400854,4.16433900594711,0.940620517838269,4.26465064287186,0.8810118547308,4.17778670787811,588.423098938098,2293.2857421875,-560.566264985655,84.7567443847656,-1148.98936392375,1.92347563794707,3222200000,870.87
"17",17,1.2157465,0.83377132,1.25,0.879854908890972,3.39417189359665,0.785706073910004,3.36082458496094,0.688389591951049,2.88223922252655,0.603608575082734,2.86536633968353,0.868965396190645,3.38446021080017,0.829819706879069,3.34342181682587,875.127583066841,3674.7046875,-738.770190711598,1837.633984375,-1613.89777377844,1.59778020757531,4140400000,1130.3
"18",18,1.2157465,0.83377132,1.6830127,1.10181150497567,4.72690343856812,0.892277705887452,4.63968932628632,0.846992093521224,4.59222197532654,0.694490146665955,4.57535415887833,1.1192775684772,4.44675326347351,0.875879971039621,4.36015844345093,1087.26974190606,3941.639453125,-1131.36824390058,369.529272460938,-2218.63798580664,2.28784842313701,1.1776e+10,3104.5
"19",19,1.2157465,0.88801408,1.25,1.35843662969871,4.66318488121033,1.26720976460213,4.5848137140274,1.08028157658723,4.1699692606926,0.990120915878239,4.14979845285416,1.35397833388439,4.59710687398911,1.31989300551353,4.51255679130554,1450.50975376145,4421.124609375,-1263.94829732714,1494.7732421875,-2714.45805108859,2.64832132309872,4858900000,1318
"20",20,2.1921162,0.43818751,1.25,0.351419396371119,1.03765390813351,0.0233363706416624,1.03016957640648,0.227830631376352,0.815330967307091,0.0264855020008886,0.799151957035065,0.367773203954779,1.0919488966465,0.0644994989257995,1.08834683895111,61.1898424513393,1654.97421875,33.3659205371915,1622.853515625,-27.8239219141478,0.475585970218254,2420300000,557.73
"21",21,2.1921162,0.46198592,0.8169873,0.0999272032091918,0.325520820915699,0.0483196157220784,0.317514836788177,0.0774041077851096,0.349425338208675,0.0376614685185121,0.34924678504467,0.0789400039233224,0.30725996941328,0.0524207453447184,0.305305439978838,15.2295694741617,260.696337890625,-0.281996506392889,192.498937988281,-15.5115659805546,0.17773442446808,1980600000,622.8
"22",22,2.1921162,0.46198592,1.25,0.372847817345293,1.09609082341194,0.0267933862916681,1.08768507838249,0.238758303511601,0.862761065363884,0.0320137191441658,0.845769047737122,0.384865453487607,1.14582933485508,0.0649792209550569,1.14173345267773,59.1843246630623,1734.290625,32.1085762385156,1698.1796875,-27.0757484245467,0.497894653918897,2431200000,554.11
"23",23,2.1921162,0.46198592,1.6830127,0.153730014781087,0.493045412003994,0.0682124680210363,0.491104982793331,0.115268226312205,0.489638857543468,0.0505876236487753,0.48821534961462,0.124368763204394,0.415174067020416,0.0686354461221724,0.410077273845673,29.9924351514041,267.4453125,-17.7714150146323,78.5949584960938,-47.7638501660364,0.256771628411681,8389400000,2761.5
"24",24,2.1921162,0.51622868,0.6690525,0.318803292135477,0.842914655804634,0.0778593945656124,0.817839056253433,0.233084173666106,0.718989446759224,0.0575878828508899,0.71744903922081,0.257377383993052,0.74165977537632,0.0876465287355702,0.741081237792969,105.688373776424,1947.3220703125,79.7424193405564,1871.9904296875,-25.9459544358676,0.525286278762357,1508200000,547.39
"25",25,2.1921162,0.51622868,0.8169873,0.12356864232341,0.415414497256279,0.0692983880062587,0.414166152477264,0.0938310378462061,0.444542430341244,0.0531493408033991,0.444195680320263,0.103706403589111,0.410411357879639,0.0743262115942908,0.407024994492531,20.5190796823057,296.401489257812,-3.05139593911878,203.097119140625,-23.5704756214245,0.21839636373868,2104700000,652.62
"26",26,2.1921162,0.51622868,1.25,0.419203425980645,1.24881468713283,0.0544427888540859,1.23754695057869,0.264062257913443,0.9734957665205,0.048115087462485,0.954785794019699,0.427080156353608,1.29819080233574,0.0947064937274466,1.29369184374809,101.428454694032,1913.8384765625,61.7326741432532,1861.7205078125,-39.6957805507788,0.550860361733551,2604700000,617.25
"27",27,2.1921162,0.51622868,1.6830127,0.189152829161607,0.653069838881493,0.103977958176743,0.650441497564316,0.140928521797692,0.632646232843399,0.0714740797687297,0.630822479724884,0.163365438397811,0.55478785187006,0.101885480447508,0.548120513558388,43.9577670610868,320.459350585938,-27.9999561279245,65.253662109375,-71.9577231890113,0.320999019371086,8773300000,2835.9
"28",28,2.1921162,0.51622868,1.8309475,0.203880127832306,0.714000388979912,0.101344357812845,0.710269957780838,0.139771940484934,0.578113049268723,0.061832863048319,0.573022104799747,0.317534321190267,1.04382127523422,0.0807610665624251,1.03371627628803,26.2626800190107,612.86884765625,-40.275312541871,694.307666015625,-66.5379925608817,0.306630602469686,9.585e+09,2662.3
"29",29,2.1921162,0.58150521,1.25,0.476447213510784,1.45440444350243,0.0974722121181873,1.44049152731895,0.294891657155509,1.12536706030369,0.0770269553504477,1.10549941658974,0.484789858773708,1.51001274585724,0.143101055173197,1.50434240698814,105.532283850596,2124.9609375,42.5149436351116,2043.5275390625,-63.0173402154844,0.615833016731276,2740400000,653.58
"30",30,2.1921162,0.675,0.60414777,0.603170216655106,2.31216281652451,0.250231644961576,2.24456414580345,0.442182810905959,2.10767239332199,0.185324477005148,2.10483983159065,0.442768486476751,1.52344331145287,0.167469973434133,1.41624480485916,90.694431734842,3194.60234375,27.7791107096487,3031.9234375,-62.9153210251933,1.0455307300292,1398800000,559.9
"31",31,2.1921162,0.675,0.6690525,0.451687316527878,1.46510884165764,0.211899558203547,1.39769673347473,0.335466040515005,1.33941993117332,0.161246051541336,1.32881447672844,0.356443937567975,1.15346543490887,0.214456593229612,1.15343824028969,143.280182133192,2519.2662109375,72.0494527033008,2319.6001953125,-71.2307294298912,0.77737815340166,1600300000,582.53
"32",32,2.1921162,0.675,0.8169873,0.280241534174856,1.18864446878433,0.234594209471214,1.16514571011066,0.203148307076434,1.11980974674225,0.162292405200032,1.11839912831783,0.273136292940845,1.19606874883175,0.238875917245461,1.18873588740826,67.5597519064462,452.135205078125,-23.2110832492331,175.161511230469,-90.7708351556793,0.503684259081952,2452100000,744.68
"33",33,2.1921162,0.675,0.99501422,0.296783980073458,1.22232317924499,0.18419473554898,1.21899701654911,0.225542076973192,1.04163743555546,0.133757653356776,1.04015931487083,0.379034451503421,1.39171734452248,0.211760395326669,1.37126088142395,82.3338979485702,1380.29794921875,-16.341914444635,1403.2943359375,-98.6758123932052,0.486164952246956,2514900000,507.85
"34",34,2.1921162,0.675,1.25,0.530452187846223,1.79680839180946,0.208477182325327,1.77409112453461,0.350395498089851,1.43134161829948,0.151903035144222,1.41092047095299,0.519690721806351,1.7691470682621,0.229169892457833,1.74398556351662,182.239462315819,2416.4951171875,54.1971904054543,2261.30546875,-128.042271910365,0.733304280336392,2881300000,731.63
"35",35,2.1921162,0.675,1.5049858,0.523186293226118,1.87949031591415,0.253382811515066,1.83800414204598,0.36178753637852,1.6629895567894,0.18331073446811,1.65962189435959,0.430648402009395,1.74869611859322,0.247164781380238,1.7417661845684,44.6106570136124,1768.7625,-125.054022062658,1251.23076171875,-169.66467907627,0.797471215356947,4.271e+09,1184.6
"36",36,2.1921162,0.675,1.6830127,0.41432772542476,1.56378477811813,0.30921537817629,1.53792172670364,0.306112635318781,1.45732060074806,0.204164231485965,1.45216390490532,0.423618958706708,1.55274510383606,0.309540381206572,1.53657868504524,128.983058094076,587.437255859375,-105.933975227249,23.5972366333008,-234.917033321325,0.7599748050012,9.737e+09,2886.2
"37",37,2.1921162,0.675,1.8309475,0.401198531976278,1.63234055042267,0.265033545379744,1.61687016487122,0.298474103435113,1.43282353878021,0.181709325367242,1.42420709133148,0.470015626501806,1.76318928599358,0.225579900662946,1.72696128487587,100.534230303852,725.16806640625,-115.150472689982,894.78154296875,-215.684702993834,0.727959248577463,8.971e+09,2410.2
"38",38,2.1921162,0.675,1.8958522,0.452544712490493,1.75190135836601,0.258732412733061,1.73492297530174,0.318144026839246,1.50448545813561,0.172624744107452,1.48967936635017,0.50083826430037,1.97851985692978,0.211196475451248,1.93935409188271,108.655882694091,1104.43564453125,-99.3299755106915,1219.3203125,-207.985858204782,0.74517981546331,8225300000,2088.5
"39",39,2.1921162,0.76849479,1.25,0.651281139935891,2.44536995887756,0.429432369947869,2.4134236574173,0.461386115988716,2.01233386993408,0.323123015082204,1.98998436331749,0.630446430296565,2.39834174513817,0.470069564567642,2.3597739636898,261.383854247556,2726.78515625,-21.6455790663809,2410.7033203125,-283.029433313937,0.988563377189751,2777300000,819.98
